C,C#,D,D#,E,F,F#,G,G#,A,A#,B,label
0.06060173,0.002239704,0.16980537,0.0,0.161719642,0.0,0.099834371,0.23413645,0.0,0.089717884,0.0,0.181944848,8
0.078265808,0.0,0.152657115,0.0,0.130471604,0.0,0.086283314,0.242693849,0.0,0.083884683,0.001153932,0.224589693,8
0.037643072,0.001151799,0.240883124,0.0,0.076537131,0.0,0.048722528,0.269719058,0.0,0.055246073,0.000392481,0.269704735,8
0.0,0.164577104,0.106984848,0.008036892,0.19484649,0.0,0.160034966,0.0,0.019100165,0.290635004,0.0,0.055784532,10
0.0,0.01119005,0.264829205,0.0,0.037541668,0.0,0.205372698,0.129471916,0.0,0.210115051,0.0,0.141479411,3
0.082436695,0.0,0.204973799,0.0,0.078450015,0.0,0.09999407,0.212810369,0.0,0.135175782,0.0,0.186159271,8
0.09882595,0.0,0.182651285,0.0,0.122215102,0.0,0.050153575,0.247931654,0.0,0.113952744,0.0,0.184269689,8
0.0,0.042701227,0.312653656,0.0,0.060316122,0.0,0.218660214,0.053495335,0.014242892,0.233564329,0.0,0.064366225,3
0.120710499,0.0,0.225827143,0.0,0.079658396,0.0,0.058960357,0.250813713,0.0,0.093228923,0.0,0.170800969,8
0.111967332,0.0,0.226557111,0.0,0.080011213,0.0,0.100867068,0.185932657,0.0,0.123389918,0.0,0.171274702,8
0.0,0.180227693,0.075396367,0.0,0.285012508,0.0,0.037999246,0.0,0.072692857,0.25320783,0.0,0.0954635,10
0.0,0.080246784,0.17836289,0.0,0.157941757,0.0,0.150836372,0.091076586,0.0,0.238350552,0.0,0.103185059,3
0.019046482,0.072740111,0.188092334,0.0,0.121160127,0.0,0.165868294,0.097311556,0.0,0.240927278,0.0,0.094853819,3
0.0,0.056743706,0.192896755,0.004399856,0.121928382,0.002199928,0.224097514,0.0885263,0.0,0.259243707,0.0,0.049963854,3
0.0,0.217596067,0.092783598,0.0,0.236239055,0.0,0.078123744,0.0,0.028132005,0.278577072,0.0,0.068548459,10
0.155469693,0.0,0.202865616,0.0,0.082823452,0.022780567,0.027351398,0.248739335,0.0,0.069293998,0.0,0.19067594,8
0.0,0.180772359,0.113571781,0.0,0.218553759,0.0,0.08877229,0.0,0.042395081,0.2487145,0.0,0.10722023,10
0.244064436,0.003232796,0.071753926,0.004310394,0.177886466,0.088373916,0.033820166,0.211488623,0.0,0.13188631,0.0,0.033182967,1
0.068198665,0.0,0.266078981,0.0,0.050538746,0.0,0.016036265,0.312119495,0.0,0.063602998,0.0,0.22342485,8
0.148003343,0.0,0.05809284,0.0,0.274326275,0.0,0.0,0.142631908,0.0,0.222783796,0.0,0.154161838,17
0.0,0.097387948,0.189458349,0.0,0.128559597,0.0,0.109075818,0.203321157,0.002136315,0.174809184,0.0,0.095251632,3
0.0,0.047899136,0.225411321,0.0,0.133628935,0.005596791,0.137604098,0.12736412,0.020295293,0.161838026,0.0,0.140362282,3
0.048058906,0.067895078,0.173652731,0.0,0.143389927,0.005439615,0.07594724,0.085827293,0.058040508,0.168593226,0.021869297,0.151286179,3
0.098825292,0.0,0.206230091,0.0,0.075507154,0.0,0.062065301,0.278265086,0.0,0.07773933,0.0,0.201367746,8
0.079672048,0.0,0.257871299,0.0,0.07631547,0.013372772,0.036546612,0.22838305,0.0,0.096790029,0.0,0.21104872,8
0.0,0.047104544,0.245913601,0.0,0.060190961,0.120030841,0.0,0.152377169,0.0,0.276032569,0.098350315,0.0,15
0.174473078,0.0,0.127901137,0.0,0.180955636,0.0,0.01380554,0.144427812,0.004601847,0.216730121,0.0,0.13710483,22
0.12383482,0.0,0.180619693,0.0,0.088927047,0.016489995,0.092472547,0.17574748,0.012484083,0.150890765,0.0,0.15853357,8
0.060884408,0.010252055,0.166444898,0.083633359,0.02098216,0.168956723,0.0,0.128061222,0.0,0.065935922,0.288150479,0.006698772,11
0.094569458,0.010838172,0.257804064,0.005419086,0.059642461,0.023938767,0.095992041,0.153285165,0.011969384,0.133781499,0.002709543,0.15005036,3
0.282856126,0.007831619,0.137288773,0.075053073,0.223721807,0.039151929,0.023494856,0.05413118,0.003239564,0.09841591,0.015663237,0.039151929,1
0.0,0.177603784,0.112431769,0.012887584,0.20618435,0.0,0.108394587,0.0,0.044931665,0.262786691,0.0,0.07477957,10
0.101719167,0.013841478,0.203566713,0.0,0.086883534,0.0,0.020470032,0.261010634,0.0,0.104519561,0.0,0.207988881,8
0.019238039,0.076533866,0.218254423,0.0,0.126793753,0.0,0.128567429,0.126143316,0.01282536,0.19253085,0.0,0.099112964,3
0.0,0.030572661,0.246678029,0.0,0.067856932,0.0,0.232104231,0.140648501,0.0,0.157355918,0.0,0.124783728,3
0.226442426,0.0,0.107486291,0.0,0.216909482,0.089908356,0.0,0.286144243,0.0,0.057410972,0.0,0.015698229,1
0.147215394,0.028620531,0.170918667,0.009059798,0.108473398,0.035312821,0.068617504,0.185748386,0.0,0.161194945,0.001023036,0.08381552,8
0.0,0.142663201,0.157767637,0.0,0.146978754,0.0,0.213507018,0.00647333,0.004315553,0.079962707,0.056227165,0.192104634,24
0.0,0.177292181,0.138898025,0.005482033,0.262472795,0.0,0.070581572,0.0,0.069026376,0.170849609,0.0,0.105397409,10
0.170788868,0.0,0.174868703,0.002855316,0.150986008,0.063066664,0.0,0.243479255,0.0,0.051645402,0.0,0.142309784,8
0.106876621,0.026212572,0.201787475,0.0,0.110448229,0.013106286,0.058149691,0.229361842,0.0,0.11849088,0.0,0.135566404,8
0.0,0.018929911,0.25233085,0.0,0.064164237,0.011078248,0.286228217,0.037859821,0.024469035,0.262236339,0.0,0.042703343,3
0.0,0.106731736,0.199067393,0.004960367,0.10972027,0.0,0.154503554,0.140751419,0.0,0.190355877,0.0,0.093909385,3
0.232228799,0.0,0.070612764,0.0,0.097976107,0.234599025,0.0,0.147553603,0.0,0.144368454,0.068199038,0.00446221,6
0.256024199,0.0,0.071652594,0.0,0.092627005,0.212834992,0.00226396,0.138918438,0.0,0.153286278,0.067864614,0.00452792,6
0.083947171,0.0,0.252596014,0.0,0.031718365,0.026282468,0.031718365,0.244729322,0.0,0.093016457,0.0,0.235991838,8
0.0,0.063534924,0.19965466,0.0,0.060690255,0.0,0.231701614,0.10464835,0.0,0.238232751,0.0,0.101537448,3
0.006791906,0.057255526,0.241305239,0.0,0.095176837,0.0,0.18925207,0.084423148,0.020375717,0.211747834,0.006791906,0.086879818,3
0.021037473,0.007835836,0.2763922,0.0,0.084837961,0.0,0.260769144,0.059393309,0.0,0.240006547,0.0,0.049727531,3
0.11218127,0.0,0.217871103,0.0,0.080451354,0.0,0.092213199,0.234109356,0.0,0.103980489,0.0,0.159193229,8
0.251479538,0.00229483,0.074034306,0.0,0.184955785,0.114761316,0.021938888,0.199892502,0.0,0.13167726,0.0,0.018965575,1
0.0,0.138028581,0.081688424,0.019861416,0.206401716,0.0,0.110704453,0.0,0.089771221,0.229890175,0.0,0.123654016,10
0.149940849,0.0,0.185363464,0.0,0.112567676,0.018324253,0.034431276,0.273192722,0.00443446,0.056603578,0.0,0.165141721,8
0.0,0.190909582,0.131105411,0.002156798,0.21862883,0.0,0.090247716,0.0,0.06925113,0.190571606,0.0,0.107128928,10
0.0,0.142927431,0.155421036,0.013365556,0.231360071,0.0,0.109989179,0.013365556,0.043158377,0.21805633,0.0,0.072356465,10
0.080229446,0.007826689,0.295540552,0.0,0.030486205,0.0,0.127266412,0.148312416,0.0,0.150046422,0.0,0.160291858,3
0.0,0.03137558,0.267514887,0.0,0.092891611,0.0,0.229155714,0.106907135,0.0,0.193007769,0.0,0.079147305,3
0.0,0.132050957,0.156336515,0.0,0.196798966,0.0,0.160122656,0.012922731,0.011315453,0.279574501,0.0,0.050878221,10
0.0,0.072792386,0.261582719,0.0,0.085153714,0.0,0.200775628,0.070581577,0.0,0.239324527,0.0,0.069789448,3
0.101395234,0.0,0.250976845,0.0,0.028311526,0.04771615,0.021631349,0.22620916,0.0,0.099752373,0.0,0.224007362,8
0.039296591,0.026139244,0.235374353,0.0,0.089686653,0.0,0.167874641,0.118391329,0.013898963,0.200168412,0.0,0.109169815,3
0.0,0.037035202,0.193254624,0.0,0.169101054,0.0,0.220454839,0.074070403,0.0,0.201514323,0.0,0.104569555,3
0.00113786,0.200405617,0.082339606,0.010541679,0.236852661,0.0,0.087469129,0.0,0.071931641,0.200960555,0.0,0.108361252,10
0.067674098,0.0,0.196523615,0.002166227,0.089336364,0.0,0.165008364,0.183444534,0.0,0.149449166,0.0,0.146397632,3
0.125805634,0.0,0.164452649,0.0,0.112530787,0.041854009,0.085277876,0.229612767,0.0,0.097501263,0.0,0.142965015,8
0.068287802,0.0,0.248159153,0.0,0.064451651,0.0,0.002210375,0.300890969,0.0,0.068287802,0.0,0.247712247,8
0.0,0.130267946,0.197261311,0.0,0.137023256,0.0,0.191747797,0.039286872,0.0,0.295405739,0.0,0.00900708,10
0.0,0.184125014,0.135388876,0.0,0.180482952,0.0,0.124656212,0.059104085,0.0,0.316242861,0.0,0.0,10
0.109919013,0.013337773,0.187163982,0.0,0.102095417,0.0,0.026501274,0.242304608,0.0,0.141024165,0.0,0.177653768,8
0.0,0.213060091,0.10292311,0.001446235,0.248604403,0.0,0.041642089,0.0,0.053785722,0.237106978,0.0,0.101431371,10
0.137816916,0.001045814,0.198958164,0.0,0.071789694,0.0,0.053095463,0.247896804,0.0,0.092064907,0.0,0.197332238,8
0.0,0.0,0.187568673,0.0,0.198374087,0.0,0.098352729,0.192269361,0.0,0.096068533,0.0,0.227366617,24
0.0,0.052266708,0.213280564,0.0,0.119335062,0.0,0.176871597,0.138781852,0.0,0.213634357,0.0,0.085829859,3
0.05724451,0.106855065,0.0167761,0.046122509,0.264118138,0.015726379,0.095425561,0.044463252,0.148247421,0.078041708,0.04843434,0.078545016,5
0.041266839,0.0,0.236353098,0.0,0.039873079,0.0,0.02367136,0.344902631,0.0,0.045316637,0.0,0.268616356,8
0.0,0.031564722,0.267687741,0.0,0.09098107,0.0,0.19074691,0.096270422,0.0,0.20361892,0.0,0.119130215,3
0.01015072,0.138979163,0.149366788,0.0,0.117103848,0.0,0.119264197,0.086917693,0.040223738,0.280135362,0.0,0.057858492,10
0.0,0.212401035,0.095057343,0.0,0.242677236,0.0,0.066071918,0.0,0.043574154,0.270763627,0.0,0.069454687,10
0.0,0.028101721,0.210945213,0.0,0.106367401,0.0,0.17378555,0.118542497,0.0,0.167973385,0.0,0.194284233,3
0.002123804,0.212302104,0.055170859,0.0,0.210079137,0.0,0.044218178,0.212481557,0.0,0.231504915,0.0,0.032119446,10
0.0,0.215469706,0.051470786,0.0,0.210305483,0.0,0.051688092,0.216528751,0.0,0.220678727,0.0,0.033858455,10
0.019473194,0.092745876,0.222684431,0.0,0.085004741,0.0,0.151292167,0.077896734,0.0,0.214916215,0.0,0.135986643,3
0.0,0.168823381,0.115034742,0.0,0.156437615,0.0,0.120808888,0.00806941,0.037688905,0.256908335,0.001110804,0.135117919,10
0.064764673,0.0,0.268346841,0.0,0.021450939,0.0,0.020040896,0.279610967,0.0,0.029150394,0.0,0.316635291,8
0.027832646,0.0,0.198147705,0.0,0.12266178,0.0,0.190475968,0.111330584,0.0,0.232960103,0.0,0.116591214,3
0.094649281,0.00711156,0.234638707,0.0,0.129330845,0.0,0.063746762,0.24163403,0.0,0.053208061,0.0,0.175680754,8
0.027274302,0.022211289,0.296949885,0.0,0.027274302,0.016685953,0.222019976,0.043960255,0.0,0.296459158,0.047164881,0.0,3
0.0,0.050169383,0.221357627,0.0,0.072332658,0.0,0.266064379,0.046942045,0.001976889,0.102636933,0.004942222,0.233577864,24
0.10274796,0.007872796,0.241420415,0.0,0.140237281,0.0,0.200450334,0.114784192,0.0,0.176561994,0.0,0.015925026,3
0.122516244,0.112704815,0.039750434,0.0,0.262114431,0.0,0.015583348,0.073342916,0.019714701,0.268229325,0.0,0.086043787,10
0.118021757,0.0,0.197570531,0.0,0.081266221,0.0,0.035737102,0.19756166,0.0,0.14554627,0.0,0.224296459,8
0.148647582,0.0,0.178242343,0.0,0.089720593,0.0,0.037461607,0.178242343,0.0,0.144114737,0.0,0.223570796,8
0.124796729,0.0,0.185372525,0.0,0.10307395,0.0,0.046173845,0.197533201,0.0,0.124498388,0.0,0.218551361,8
0.114208255,0.0,0.118908127,0.0,0.200148647,0.0,0.006836657,0.177501891,0.0,0.229447113,0.0,0.152949311,17
0.048610597,0.0,0.073025459,0.051657313,0.184260206,0.0,0.125280106,0.155393286,0.0,0.108196484,0.0,0.253576549,17
0.0,0.009269213,0.280916055,0.0,0.13070682,0.0,0.140946932,0.067336006,0.058066793,0.154631003,0.0,0.158127179,3
0.104881759,0.0,0.193556536,0.0,0.07914534,0.0,0.038587478,0.218205546,0.0,0.155113196,0.0,0.210510146,8
0.047921779,0.031103921,0.222858603,0.0,0.096934225,0.0,0.10995439,0.207804052,0.0,0.188145677,0.0,0.095277354,3
0.107105028,0.0,0.184810686,0.0,0.126742017,0.0,0.0,0.295687656,0.0,0.069927039,0.0,0.215727574,8
0.246470133,0.0,0.078724807,0.0,0.149728488,0.102493456,0.0,0.203352599,0.0,0.125585511,0.0,0.093645007,1
0.084908424,0.016644635,0.200484469,0.0,0.085514408,0.0,0.086263263,0.231107419,0.0,0.131385387,0.0,0.163691995,8
0.123633349,0.015888652,0.238679618,0.0,0.175352662,0.0,0.049464501,0.125353741,0.0,0.166817184,0.0,0.104810293,3
0.0,0.207622579,0.134193429,0.0,0.222620786,0.0,0.086178486,0.0,0.041729946,0.199081116,0.0,0.108573658,10
0.053193083,0.02487476,0.123981954,0.019709416,0.192918057,0.051297787,0.019709416,0.089591144,0.052059118,0.178800386,0.042862394,0.151002485,10
0.0,0.070672489,0.261040117,0.0,0.092312249,0.0,0.19356668,0.098382866,0.0,0.215765662,0.0,0.068259937,3
0.136885615,0.0,0.170285134,0.0,0.168375477,0.0,0.013398602,0.263479212,0.0,0.08703888,0.0,0.160537081,8
0.011567189,0.056388354,0.214112836,0.0,0.120397511,0.0,0.158258729,0.125913823,0.006515414,0.209689092,0.0,0.097157052,3
0.0,0.095143435,0.229907628,0.0,0.092600084,0.0,0.18966661,0.082984691,0.012903562,0.241498817,0.0,0.055295174,3
0.078662677,0.031161813,0.182400807,0.005394538,0.137746275,0.026176086,0.065019791,0.180790466,0.047116219,0.102776099,0.022187484,0.120567746,8
0.16926234,0.0,0.038277453,0.0,0.376404656,0.022927356,0.0,0.089020301,0.0,0.20940966,0.0,0.094698233,17
0.0,0.060929007,0.311093466,0.0,0.100329426,0.0,0.179251287,0.101053108,0.0,0.208073583,0.0,0.039270124,3
0.061019172,0.002277392,0.231616979,0.0,0.018219139,0.090296857,0.074683526,0.225298322,0.0,0.140859806,0.002277392,0.153451414,8
0.0,0.055162142,0.222210848,0.0,0.091600704,0.0,0.187345278,0.118395279,0.0,0.241149948,0.0,0.0841358,3
0.0,0.110910236,0.193901037,0.0,0.074944951,0.0,0.147516977,0.127882583,0.0,0.210368026,0.0,0.13447619,3
0.0,0.158845505,0.094134228,0.0,0.258723644,0.002230639,0.087735169,0.0,0.045261831,0.287527717,0.0,0.065541268,10
0.022432484,0.034528366,0.237054232,0.007477495,0.104868698,0.0,0.188571668,0.091489216,0.009016957,0.218099394,0.0,0.08646149,3
0.0,0.240423445,0.027810342,0.0,0.23110308,0.0,0.1143195479999999,0.0,0.005087992,0.335909919,0.0,0.045345675,10
0.1112052,0.0,0.219795764,0.0,0.10103096,0.006747102,0.030768242,0.248018643,0.0,0.079075744,0.0,0.203358345,8
0.087706199,0.0,0.187160912,0.063871973,0.006750664,0.177793283,0.013501328,0.157270651,0.0,0.089630496,0.216314495,0.0,11
0.010162468,0.083104207,0.219040828,0.01552516,0.088748687,0.002973663,0.16416691,0.04449158,0.028755219,0.198640461,0.0022951,0.142095716,3
0.0,0.02741053,0.199053648,0.0,0.127916437,0.0,0.236743127,0.136727234,0.0,0.244738495,0.0,0.02741053,3
0.100468276,0.0,0.248650987,0.0,0.10513679,0.006607441,0.019822324,0.233239423,0.0,0.089359293,0.0,0.196715465,8
0.039395042,0.085118391,0.157449034,0.0,0.116947064,0.013131681,0.163348902,0.107663194,0.0,0.257063391,0.0,0.059883301,3
0.022980522,0.2419179,0.034952976,0.005868457,0.280760594,0.0,0.05332039,0.0,0.019185027,0.301885372,0.0,0.039128761,10
0.102457947,0.007869401,0.120275561,0.023603856,0.174604064,0.0,0.072330032,0.237970321,0.0,0.093529408,0.005254977,0.162104433,8
0.097123803,0.025111042,0.226109206,0.005584763,0.077332915,0.013501118,0.09556441,0.171840742,0.006662356,0.143848499,0.014402305,0.122918841,8
0.078943773,0.0,0.303136203,0.0,0.0,0.0,0.062140471,0.247165074,0.0,0.082953626,0.0,0.225660853,8
0.227062352,0.013431257,0.058275724,0.002144034,0.040994517,0.211399928,0.005360085,0.119153887,0.006432102,0.229644505,0.050662957,0.035438651,6
0.113053155,0.047042917,0.099889365,0.002432424,0.209779155,0.040147036,0.031834247,0.163772007,0.036699095,0.162969315,0.0,0.092381284,17
0.0,0.040133712,0.259512736,0.0,0.075961429,0.002848897,0.234903621,0.084845842,0.0,0.229602912,0.006887184,0.065303667,3
0.227062397,0.003027922,0.115590685,0.003027922,0.035335753,0.173842201,0.0,0.123414302,0.0,0.180192371,0.119074781,0.019431667,6
0.101112881,0.009091272,0.222413678,0.0,0.106496059,0.022617365,0.04678688,0.263518902,0.0,0.087793406,0.0,0.140169558,8
0.0,0.176625264,0.096375979,0.0,0.232112375,0.0,0.119979596,0.0,0.063104443,0.250044433,0.0,0.061757911,10
0.0,0.052795093,0.233681311,0.0,0.093981016,0.0,0.242911743,0.027288479,0.0,0.218886121,0.0,0.130456237,3
0.0,0.06476983,0.174474965,0.0,0.120591257,0.0,0.17668016,0.10122537,0.012953966,0.226645351,0.0,0.122659101,3
0.005358419,0.178422046,0.151524356,0.0,0.192185438,0.0,0.110154728,0.024789317,0.028587073,0.246846109,0.0,0.062132514,10
0.0,0.033410775,0.250435974,0.0,0.142415429,0.0,0.182770286,0.076180481,0.02672862,0.187476744,0.0,0.100581691,3
0.0,0.015788422,0.236179944,0.0,0.16502041,0.0,0.164623359,0.113800954,0.0,0.210744608,0.0,0.093842303,3
0.272262052,0.0,0.075718371,0.0,0.022644388,0.208603513,0.0,0.114611191,0.0,0.185333911,0.114208297,0.006618276,6
0.0,0.113058581,0.165635978,0.0,0.174121304,0.0,0.160886129,0.045072695,0.005639235,0.274704375,0.0,0.060881704,10
0.0,0.15324095,0.149722048,0.0,0.198818009,0.0,0.106856194,0.0,0.048192226,0.212308766,0.0,0.130861807,10
0.0,0.166353278,0.146756707,0.0,0.182353387,0.0,0.123240312,0.0,0.039150873,0.181987755,0.0,0.160157688,10
0.014305986,0.009134669,0.162635035,0.0,0.183978944,0.0,0.15248077,0.160725212,0.0,0.08504501,0.0,0.231694374,24
0.016097989,0.004353031,0.154465877,0.0,0.213149691,0.0,0.137963216,0.144881905,0.0,0.122904011,0.0,0.20618428,17
0.072602746,0.009574299,0.224531124,0.0,0.086168688,0.0,0.049503424,0.284394791,0.0,0.075924873,0.0,0.197300054,8
0.198650132,0.0,0.147476513,0.0,0.204930525,0.110875078,0.0,0.22498723,0.0,0.051837297,0.0,0.061243225,1
0.0,0.056754998,0.261955666,0.0,0.077571164,0.0,0.19149445,0.095572368,0.0,0.25052462,0.0,0.066126736,3
0.01660238,0.0,0.28064565,0.0,0.004427301,0.0,0.018294671,0.340049789,0.0,0.05237836,0.0,0.287601849,8
0.0,0.009216232,0.267427338,0.0,0.070340494,0.0,0.227981235,0.076167362,0.0,0.251963453,0.0,0.096903885,3
0.065561188,0.02173447,0.211820859,0.002214284,0.123577717,0.003976094,0.083500807,0.168503817,0.002214284,0.166525147,0.003976094,0.146395238,3
0.009167333,0.001145917,0.090222025,0.0,0.27374088,0.0,0.080831581,0.233030565,0.0,0.05537344,0.0,0.25648826,17
0.049194309,0.036089608,0.060193754,0.080249517,0.187233337,0.0,0.090179361,0.156794731,0.0,0.085686052,0.011666702,0.242712627,17
0.064327808,0.0,0.216982907,0.0,0.105759401,0.0,0.074495852,0.255395408,0.0,0.07789634,0.0,0.205142284,8
0.089941875,0.0,0.196759373,0.0,0.110389987,0.0,0.022720124,0.244704919,0.0,0.102579615,0.00908805,0.223816056,8
0.090011409,0.012888187,0.258942901,0.0,0.033164941,0.0,0.107931528,0.225401078,0.0,0.1251028,0.0,0.146557156,8
0.049126385,0.0,0.254935211,0.0,0.075087545,0.0,0.016944431,0.262971296,0.0,0.07640374,0.0,0.264531392,8
0.011723006,0.123608353,0.181366857,0.0,0.11629385,0.0,0.139189238,0.106366139,0.0,0.28156382,0.004849244,0.035039494,3
0.080178958,0.0,0.18256873,0.0,0.113407309,0.0,0.009148171,0.272731213,0.0,0.083059396,0.0,0.258906223,8
0.0,0.097657132,0.170675232,0.0,0.129578026,0.0,0.1743399,0.133235287,0.0,0.283140489,0.0,0.011373933,3
0.0,0.050604385,0.272017849,0.0,0.081619168,0.0,0.159815731,0.121630454,0.0,0.198438344,0.0,0.115874069,3
0.066132955,0.033826362,0.166554067,0.008043972,0.104739347,0.023094285,0.043149033,0.226379864,0.023094285,0.101971033,0.008395403,0.194619394,8
0.0,0.080248798,0.1760797,0.0,0.108823882,0.005774658,0.230223545,0.111711211,0.002887329,0.233757173,0.001443664,0.049050039,3
0.013909565,0.028544828,0.266458823,0.0,0.032078159,0.0,0.150741534,0.163380172,0.0,0.202301233,0.0,0.142585687,3
0.0,0.046706108,0.219943027,0.0,0.111688574,0.0,0.21245927,0.137184116,0.0,0.166198745,0.0,0.105820159,3
0.0,0.068149196,0.247533506,0.0,0.096465627,0.0,0.195902322,0.093155997,0.0,0.206458773,0.0,0.092334579,3
0.0,0.018071083,0.256335495,0.0,0.095495423,0.0,0.194993393,0.121540871,0.0,0.205677007,0.0,0.107886727,3
0.0,0.026189511,0.275558443,0.0,0.097414555,0.0,0.204797889,0.093573235,0.010887062,0.185829862,0.0,0.105749443,3
0.01239109,0.086737633,0.144964235,0.0,0.161473333,0.0,0.206413162,0.131238825,0.0,0.244390632,0.0,0.01239109,3
0.010294702,0.137457265,0.158388325,0.0,0.142387301,0.0,0.123875873,0.128031826,0.001643345,0.28105328,0.0,0.016868082,10
0.0,0.22388048,0.079370986,0.0,0.270861724,0.0,0.026479665,0.0,0.064120328,0.230641004,0.0,0.104645812,10
0.0,0.036018418,0.320172677,0.0,0.056732266,0.0,0.19058672,0.092347434,0.009002876,0.227217437,0.0,0.067922173,3
0.113181023,0.0,0.226818224,0.0,0.045261782,0.0,0.056175445,0.217044305,0.0,0.104130073,0.0,0.237389147,8
0.094233088,0.0,0.172933953,0.0,0.14349828,0.0,0.051158828,0.25791357,0.0,0.086424469,0.0,0.193837812,8
0.0,0.08516423,0.199709724,0.0,0.11971644,0.0,0.13232397,0.095773406,0.0,0.204154343,0.0,0.163157887,3
0.047721969,0.060903005,0.231749442,0.0,0.060283997,0.0,0.145707215,0.147564241,0.0,0.21103421,0.0,0.095035921,3
0.108512536,0.006505252,0.225798184,0.0,0.046490198,0.0,0.048671716,0.208923182,0.0,0.131101438,0.0,0.223997495,8
0.0,0.114215571,0.169056917,0.0,0.125564864,0.0,0.146147332,0.080681097,0.033448931,0.191970683,0.024426694,0.11448791,3
0.079698042,0.0,0.234448743,0.0,0.070604742,0.0,0.053488971,0.277543186,0.0,0.10203011,0.0,0.182186205,8
0.121982459,0.0,0.278040807,0.0,0.064563431,0.0,0.053498544,0.209025171,0.0,0.102028083,0.0,0.170861505,8
0.097750437,0.0,0.224081071,0.0,0.016570222,0.091513972,0.047207207,0.246324424,0.0,0.073814374,0.0,0.202738294,8
0.0,0.031985295,0.246585998,0.0,0.079943315,0.0,0.222390181,0.149395548,0.0,0.196142555,0.0,0.073557108,3
0.0,0.037937772,0.258228625,0.0,0.071988851,0.0,0.203024923,0.146160157,0.0,0.205908731,0.0,0.07675094,3
0.13262617,0.008333112,0.173689557,0.0,0.142883486,0.0,0.088216467,0.222875721,0.0,0.107409071,0.0,0.123966416,8
0.0,0.138552534,0.147474737,0.0,0.213747944,0.0,0.123989358,0.0,0.061812105,0.212739473,0.0,0.101683849,10
0.069740007,0.0,0.176541089,0.0,0.122833948,0.0,0.026472376,0.283279274,0.0,0.079694879,0.0,0.241438426,8
0.006999613,0.020998838,0.265545707,0.0,0.080443905,0.002895403,0.173532157,0.110967977,0.0,0.23435323,0.0,0.104263172,3
0.0,0.253145214,0.050554614,0.0,0.26972122,0.0,0.034332571,0.056276709,0.0,0.275092723,0.0,0.060876949,10
0.0,0.230129054,0.06870783,0.0,0.29956812,0.0,0.006671912,0.055364005,0.002223971,0.29036424,0.0,0.046970869,10
0.0,0.186202669,0.091483327,0.0,0.246750193,0.0,0.067739788,0.0,0.045741664,0.277643106,0.0,0.084439254,10
0.006917496,0.082371892,0.200509505,0.006917496,0.114547661,0.006917496,0.154114677,0.106602353,0.013834993,0.093982882,0.009778932,0.203504616,24
0.067253261,0.0,0.236922723,0.0,0.059800785,0.0,0.073047883,0.292961202,0.0,0.093997088,0.0,0.176017058,8
0.0,0.076294571,0.252390236,0.0,0.102708,0.0,0.204172784,0.085492763,0.0,0.252203414,0.0,0.026738233,3
0.037649644,0.050047011,0.223297665,0.012397368,0.070500921,0.054276038,0.122318097,0.114490727,0.0,0.187104768,0.037764229,0.090153532,3
0.086627377,0.020443624,0.174203062,0.0,0.10290561,0.194893526,0.0,0.142953219,0.0,0.225230912,0.05274267,0.0,15
0.006877992,0.056323942,0.213627192,0.0,0.118235589,0.0,0.174416931,0.102206483,0.013755984,0.245663762,0.0,0.068892124,3
0.093744023,0.098119758,0.159745328,0.0,0.144971525,0.019569282,0.070600538,0.120776667,0.0,0.169024465,0.001304619,0.122143796,3
0.0,0.106632554,0.188166876,0.0,0.111877855,0.003271986,0.152414198,0.094524583,0.002051079,0.272348689,0.0,0.068712179,3
0.0,0.224384956,0.107340525,0.0,0.235598428,0.0,0.048622938,0.040056886,0.048974882,0.171669248,0.0,0.123352137,10
0.02600061,0.060934221,0.144964641,0.024373688,0.150830127,0.0,0.127466433,0.087076333,0.048012976,0.202756026,0.008931888,0.118653058,10
0.0,0.044654798,0.247882254,0.0,0.097521472,0.0,0.211230535,0.095092298,0.0,0.223455423,0.0,0.08016322,3
0.0,0.0,0.142549421,0.0,0.201742087,0.0,0.085583799,0.211394883,0.0,0.112427542,0.0,0.246302267,17
0.06868072,0.0,0.155338295,0.0,0.142494185,0.0,0.022493222,0.254839981,0.0,0.118145349,0.0,0.238008247,8
0.0,0.065598784,0.255962073,0.0,0.102954666,0.0,0.174324647,0.114497061,0.0,0.226087477,0.0,0.060575293,3
0.0,0.063314228,0.274705133,0.0,0.05595005,0.0,0.160670989,0.110435348,0.008843807,0.240207486,0.0,0.085872959,3
0.0,0.004214334,0.303236941,0.0,0.047303282,0.0,0.362094345,0.11687001,0.01505774,0.062869681,0.0,0.088353667,3
0.213165399,0.0,0.144261737,0.0,0.21599567,0.0042818,0.0021409,0.142992758,0.026823245,0.130940217,0.0,0.119398275,1
0.125833101,0.0,0.150908816,0.0,0.14152977,0.0,0.069050631,0.247094001,0.0,0.133616499,0.0,0.131967181,8
0.0,0.13986261,0.131583462,0.0,0.175046057,0.0,0.148495049,0.0,0.050778074,0.250040384,0.0,0.104194363,10
0.029009405,0.003237904,0.270932323,0.028887,0.001079301,0.0,0.10516413,0.256188018,0.0,0.114755437,0.19074648,0.0,20
0.009248762,0.036734727,0.262855128,0.0,0.047734332,0.0,0.187813141,0.11227373,0.0,0.247739751,0.0,0.09560043,3
